TP_FUNDO_CLASSE,CNPJ_FUNDO_CLASSE,ID_SUBCLASSE,DT_COMPTC,VL_TOTAL,VL_QUOTA,VL_PATRIM_LIQ,CAPTC_DIA,RESG_DIA,NR_COTST,CNPJ,nome_do_fundo
FI,06.170.653/0001-03,,2024-11-25,7484905.56,9.69100177,5948401.04,0.0,0.0,56,6170653000103,HOGAN ABSOLUTO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.170.653/0001-03,,2024-11-26,7546596.11,9.78370213,6005301.13,0.0,0.0,56,6170653000103,HOGAN ABSOLUTO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.170.653/0001-03,,2024-11-26,7546596.11,9.78370213,6005301.13,0.0,0.0,56,6170653000103,HOGAN ABSOLUTO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.170.653/0001-03,,2024-11-27,7854013.42,9.64121005,5917838.55,0.0,0.0,56,6170653000103,HOGAN ABSOLUTO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.170.653/0001-03,,2024-11-27,7854013.42,9.64121005,5917838.55,0.0,0.0,56,6170653000103,HOGAN ABSOLUTO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.170.653/0001-03,,2024-11-28,7614368.38,9.46380463,5808945.93,0.0,0.0,56,6170653000103,HOGAN ABSOLUTO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.170.653/0001-03,,2024-11-28,7614368.38,9.46380463,5808945.93,0.0,0.0,56,6170653000103,HOGAN ABSOLUTO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.170.653/0001-03,,2024-11-29,7321027.81,9.4862539,5822725.44,0.0,0.0,56,6170653000103,HOGAN ABSOLUTO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.170.653/0001-03,,2024-11-29,7321027.81,9.4862539,5822725.44,0.0,0.0,56,6170653000103,HOGAN ABSOLUTO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-01,1482204083.45,15.1931756,1482164693.63,4050000.0,0.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-01,1482204083.45,15.1931756,1482164693.63,4050000.0,0.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-04,1551063630.57,15.1999134,1550722004.99,67900000.0,0.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-04,1551063630.57,15.1999134,1550722004.99,67900000.0,0.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-05,1552355845.52,15.2063338,1551977027.58,600000.0,0.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-05,1552355845.52,15.2063338,1551977027.58,600000.0,0.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-06,1576331713.84,15.2129912,1575946488.41,23290000.0,0.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-06,1576331713.84,15.2129912,1575946488.41,23290000.0,0.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-07,1570440571.89,15.2195809,1570359130.17,0.0,6270000.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-07,1570440571.89,15.2195809,1570359130.17,0.0,6270000.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-08,1563947055.12,15.2262607,1563808348.5,0.0,7240000.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-08,1563947055.12,15.2262607,1563808348.5,0.0,7240000.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-11,1549455978.74,15.2333927,1549340835.01,0.0,15200000.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-11,1549455978.74,15.2333927,1549340835.01,0.0,15200000.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-12,1590741048.14,15.2401383,1590576911.62,40550000.0,0.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-12,1590741048.14,15.2401383,1590576911.62,40550000.0,0.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-13,1594493338.9,15.2472149,1594345480.29,3030000.0,0.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-13,1594493338.9,15.2472149,1594345480.29,3030000.0,0.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-14,1594239703.73,15.2539919,1594093914.65,0.0,960210.13,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-14,1594239703.73,15.2539919,1594093914.65,0.0,960210.13,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-18,1592951553.52,15.2606235,1592786942.87,0.0,2000000.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-18,1592951553.52,15.2606235,1592786942.87,0.0,2000000.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-19,1599989133.27,15.2674987,1599854520.55,6350000.0,0.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-19,1599989133.27,15.2674987,1599854520.55,6350000.0,0.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-21,1610159361.1,15.27322,1609954050.3,9500000.0,0.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-21,1610159361.1,15.27322,1609954050.3,9500000.0,0.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-22,1623619522.97,15.2794586,1623411663.17,12800000.0,0.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-22,1623619522.97,15.2794586,1623411663.17,12800000.0,0.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-25,1602248158.8,15.2855785,1602011889.16,0.0,22050000.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-25,1602248158.8,15.2855785,1602011889.16,0.0,22050000.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-26,1627224077.47,15.2918296,1626967035.86,24300000.0,0.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-26,1627224077.47,15.2918296,1626967035.86,24300000.0,0.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-27,1600424506.62,15.2981263,1600016974.17,0.0,27620000.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-27,1600424506.62,15.2981263,1600016974.17,0.0,27620000.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-28,1572050108.05,15.3059725,1571767592.82,0.0,29070000.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-28,1572050108.05,15.3059725,1571767592.82,0.0,29070000.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-29,1533737970.91,15.3124774,1533382162.0,0.0,39000000.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
CLASSES - FIF,06.190.338/0001-30,,2024-11-29,1533737970.91,15.3124774,1533382162.0,0.0,39000000.0,2,6190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÃRIA RESPONSABILIDADE LIMITADA
FI,06.190.352/0001-33,,2024-11-01,3083699.53,1.0019214,3080096.82,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-01,3083699.53,1.0019214,3080096.82,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-04,3084735.84,1.0022266,3081034.98,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-04,3084735.84,1.0022266,3081034.98,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-05,3085837.91,1.0025532,3082038.9,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-05,3085837.91,1.0025532,3082038.9,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-06,3086910.8,1.0028702,3083013.64,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-06,3086910.8,1.0028702,3083013.64,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-07,3087984.65,1.0031876,3083989.34,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-07,3087984.65,1.0031876,3083989.34,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-08,3083608.87,1.0033587,3084515.38,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-08,3083608.87,1.0033587,3084515.38,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-11,3084726.52,1.0036904,3085534.87,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-11,3084726.52,1.0036904,3085534.87,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-12,3085916.31,1.0040455,3086626.51,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-12,3085916.31,1.0040455,3086626.51,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-13,3087101.38,1.004399,3087713.39,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-13,3087101.38,1.004399,3087713.39,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-14,3088230.45,1.0047344,3088744.27,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-14,3088230.45,1.0047344,3088744.27,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-18,3089353.7,1.0050678,3089769.34,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-18,3089353.7,1.0050678,3089769.34,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-19,3090472.72,1.0053999,3090790.16,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-19,3090472.72,1.0053999,3090790.16,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-21,3091582.99,1.005729,3091802.14,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-21,3091582.99,1.005729,3091802.14,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-22,3092698.52,1.0060587,3092815.52,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-22,3092698.52,1.0060587,3092815.52,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-25,3093798.86,1.0063847,3093817.64,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-25,3093798.86,1.0063847,3093817.64,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-26,3094942.83,1.0067248,3094863.4,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-26,3094942.83,1.0067248,3094863.4,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-27,3096114.31,1.007074,3095936.68,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-27,3096114.31,1.007074,3095936.68,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-28,3097246.56,1.0074103,3096970.68,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-28,3097246.56,1.0074103,3096970.68,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-29,3095396.64,1.0067766,3095022.54,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
FI,06.190.352/0001-33,,2024-11-29,3095396.64,1.0067766,3095022.54,0.0,0.0,1,6190352000133,BRASIL PLURAL BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV
CLASSES - FIF,07.103.364/0001-46,,2024-11-01,39837386299.07,6.739471,39844459541.5,11072271.38,82544788.83,97,7103364000146,ITAU FLEXPREV FIF RF - RESP LIMITADA
CLASSES - FIF,07.103.364/0001-46,,2024-11-04,39863503793.68,6.742815,39851620382.49,8550605.61,21156788.42,97,7103364000146,ITAU FLEXPREV FIF RF - RESP LIMITADA
CLASSES - FIF,07.103.364/0001-46,,2024-11-05,39842792932.8,6.746316,39840764656.77,11356416.65,42904400.04,97,7103364000146,ITAU FLEXPREV FIF RF - RESP LIMITADA
CLASSES - FIF,07.103.364/0001-46,,2024-11-06,39835643102.07,6.749111,39835226548.98,4301412.79,26345227.29,97,7103364000146,ITAU FLEXPREV FIF RF - RESP LIMITADA
CLASSES - FIF,07.103.364/0001-46,,2024-11-07,39838495967.76,6.752491,39829119716.57,4602844.5,30661402.84,97,7103364000146,ITAU FLEXPREV FIF RF - RESP LIMITADA
CLASSES - FIF,07.103.364/0001-46,,2024-11-08,39840320755.08,6.757267,39834606320.88,5412063.8,28096244.53,97,7103364000146,ITAU FLEXPREV FIF RF - RESP LIMITADA
CLASSES - FIF,07.103.364/0001-46,,2024-11-11,39854433456.9,6.761809,39857765782.86,22263892.57,25879590.95,97,7103364000146,ITAU FLEXPREV FIF RF - RESP LIMITADA
CLASSES - FIF,07.103.364/0001-46,,2024-11-12,39842552564.58,6.765103,39858083043.66,8649853.11,27747795.18,97,7103364000146,ITAU FLEXPREV FIF RF - RESP LIMITADA
CLASSES - FIF,07.103.364/0001-46,,2024-11-13,39836825968.46,6.765706,39838129993.48,6774139.71,30281416.23,97,7103364000146,ITAU FLEXPREV FIF RF - RESP LIMITADA
CLASSES - FIF,07.103.364/0001-46,,2024-11-14,39855182034.01,6.768954,39853290988.06,35135832.99,39100879.62,97,7103364000146,ITAU FLEXPREV FIF RF - RESP LIMITADA
CLASSES - FIF,07.103.364/0001-46,,2024-11-18,39849393440.38,6.771541,39853299949.84,22767567.57,37988161.92,97,7103364000146,ITAU FLEXPREV FIF RF - RESP LIMITADA
CLASSES - FIF,07.103.364/0001-46,,2024-11-19,39845974815.72,6.775323,39835496832.18,2974694.46,43035001.54,97,7103364000146,ITAU FLEXPREV FIF RF - RESP LIMITADA
CLASSES - FIF,07.103.364/0001-46,,2024-11-21,39849195544.53,6.778652,39844631058.51,14922488.79,25361296.63,97,7103364000146,ITAU FLEXPREV FIF RF - RESP LIMITADA
CLASSES - FIF,07.103.364/0001-46,,2024-11-22,39838921674.18,6.782767,39846469482.33,5735733.04,28085995.9,97,7103364000146,ITAU FLEXPREV FIF RF - RESP LIMITADA
CLASSES - FIF,07.103.364/0001-46,,2024-11-25,39877490036.74,6.784852,39875678192.6,43253252.27,26291933.05,97,7103364000146,ITAU FLEXPREV FIF RF - RESP LIMITADA
CLASSES - FIF,07.103.364/0001-46,,2024-11-26,39870459106.24,6.787999,39871186015.2,8271100.07,31262710.81,97,7103364000146,ITAU FLEXPREV FIF RF - RESP LIMITADA
CLASSES - FIF,07.103.364/0001-46,,2024-11-27,39870121316.17,6.790637,39883468271.38,29205047.3,32414981.61,97,7103364000146,ITAU FLEXPREV FIF RF - RESP LIMITADA
CLASSES - FIF,07.103.364/0001-46,,2024-11-28,39874269619.99,6.793133,39881503884.91,6585118.29,23210153.11,97,7103364000146,ITAU FLEXPREV FIF RF - RESP LIMITADA
CLASSES - FIF,07.103.364/0001-46,,2024-11-29,39889018183.78,6.796682,39889961707.84,15108035.31,27485110.08,97,7103364000146,ITAU FLEXPREV FIF RF - RESP LIMITADA
FI,07.855.873/0001-25,,2024-11-01,19598612.96,455.07452625,19589312.55,0.0,0.0,4,7855873000125,KLEOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO
FI,07.855.873/0001-25,,2024-11-04,19618542.21,455.51677041,19608349.56,0.0,0.0,4,7855873000125,KLEOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO
FI,07.855.873/0001-25,,2024-11-05,19628087.07,455.71776712,19617001.74,0.0,0.0,4,7855873000125,KLEOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO
FI,07.855.873/0001-25,,2024-11-06,19696832.57,457.29403559,19684854.4,0.0,0.0,4,7855873000125,KLEOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO
FI,07.855.873/0001-25,,2024-11-07,19662226.79,456.44277007,19648210.49,0.0,0.0,4,7855873000125,KLEOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO
FI,07.855.873/0001-25,,2024-11-08,19646461.92,456.05579501,19631552.62,0.0,0.0,4,7855873000125,KLEOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO
FI,07.855.873/0001-25,,2024-11-11,19672480.18,456.63948136,19656678.2,0.0,0.0,4,7855873000125,KLEOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO
FI,07.855.873/0001-25,,2024-11-12,19663560.54,456.80761889,19663915.92,0.0,0.0,4,7855873000125,KLEOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO
FI,07.855.873/0001-25,,2024-11-13,19649149.33,456.45209165,19648611.75,0.0,0.0,4,7855873000125,KLEOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO
FI,07.855.873/0001-25,,2024-11-14,19681720.88,457.20229414,19680905.26,0.0,0.0,4,7855873000125,KLEOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO
FI,07.855.873/0001-25,,2024-11-18,19661593.84,456.71330135,19659855.89,0.0,0.0,4,7855873000125,KLEOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO
